"","rent","rentsqm","area","rooms","yearc","bathextra","bathtile","cheating","district","location","upkitchen","wwater"
"1294",554.99,9.57,58,2,1957,"no","yes","yes","Obgies","normal","no","yes"
"1295",664.69,10.39,64,2,1973,"no","yes","yes","Had","good","no","yes"
"1296",370.61,5.29,70,2,1966,"no","yes","yes","Send","normal","no","yes"
"1297",561.12,7.79,72,2,1974,"no","yes","yes","Had","good","no","yes"
"1298",840,10.37,81,3,1966,"no","no","yes","Had","normal","yes","yes"
"1299",725.94,8.16,89,3,1973,"no","yes","yes","Pas-Obmenz","normal","no","yes"
"1300",517.97,12.95,40,2,1993,"no","yes","yes","Pas-Obmenz","good","yes","yes"
"1301",652.93,9.07,72,3,1983,"no","yes","yes","Pas-Obmenz","normal","no","yes"
"1302",250.4,6.26,40,2,1968,"no","yes","yes","Laim","normal","no","yes"
"1303",794.02,10.31,77,3,1973,"yes","yes","yes","Th-Ob-Fo-Fu-So","normal","no","yes"
"1304",514.35,6.86,75,3,1970,"no","yes","yes","Th-Ob-Fo-Fu-So","good","no","yes"
"1305",438.69,5.55,79,3,1973,"no","yes","yes","Th-Ob-Fo-Fu-So","normal","no","yes"
"1306",925.45,11.57,80,2,1957,"no","yes","no","Th-Ob-Fo-Fu-So","normal","no","yes"
"1307",299.52,4.75,63,3,1966,"no","yes","yes","Th-Ob-Fo-Fu-So","normal","no","yes"
"1308",358.18,8.53,42,2,1957,"no","yes","yes","Alt-Le","good","no","yes"
"1309",1147.85,10.83,106,3,1986,"no","yes","yes","Alt-Le","good","no","yes"
"1310",900,7.5,120,4,1918,"no","yes","yes","Alt-Le","good","no","yes"
"1311",1575.71,13.02,121,3,1997,"no","yes","yes","Alt-Le","good","yes","yes"
"1312",651.03,10.33,63,2,1997,"no","yes","yes","Alt-Le","good","yes","yes"
"1313",582.89,8.1,72,2,1993,"no","yes","yes","Th-Ob-Fo-Fu-So","normal","no","yes"
"1314",660.18,7.34,90,5,1976,"yes","yes","yes","Had","good","no","yes"
"1315",562.42,8.65,65,2,1981,"yes","yes","yes","Laim","normal","no","yes"
"1316",432.05,8.15,53,2,1966,"no","yes","yes","Mil-AmH","normal","no","yes"
"1317",802.93,6.53,123,5,1918,"no","yes","yes","Alt-Le","good","no","yes"
"1318",340.67,5.32,64,2,1972,"no","yes","yes","Th-Ob-Fo-Fu-So","normal","no","yes"
"1319",538.1,11.45,47,2,1974,"no","yes","yes","Th-Ob-Fo-Fu-So","normal","no","yes"
"1320",720.59,9.01,80,3,1987,"yes","yes","yes","Th-Ob-Fo-Fu-So","normal","yes","yes"
"1321",408.75,5.84,70,2,1969,"no","yes","yes","Th-Ob-Fo-Fu-So","normal","no","yes"
"1322",654.78,7.44,88,4,1969,"no","yes","yes","Th-Ob-Fo-Fu-So","normal","no","yes"
"1323",380.76,10.02,38,1,1983,"no","yes","yes","Th-Ob-Fo-Fu-So","normal","no","yes"
"1324",1030.03,6.87,150,4,1980,"yes","yes","yes","Bogenh","good","no","yes"
"1325",536.07,7.15,75,3,1993,"no","yes","yes","Bogenh","normal","no","yes"
"1326",1015.18,15.15,67,3,1967,"no","yes","yes","Bogenh","normal","no","yes"
"1327",794.31,9.57,83,4,1973,"no","yes","yes","Feld-Has","normal","no","yes"
"1328",172.23,4.42,39,2,1948,"no","yes","no","Mil-AmH","normal","no","yes"
"1329",163.41,4.09,40,2,1957,"no","no","no","Mil-AmH","normal","no","no"
"1330",235.96,5.02,47,2,1960,"no","no","yes","Obgies","normal","no","yes"
"1331",651.93,7.85,83,3,1948,"no","yes","yes","Obgies","normal","no","yes"
"1332",631.62,11.48,55,2,1982,"no","yes","yes","Au-Haid","good","no","yes"
"1333",654.68,9.35,70,2,1957,"no","yes","yes","Ugies-Har","normal","no","yes"
"1334",303.45,5.84,52,2,1966,"no","no","yes","Au-Haid","good","no","yes"
"1335",847.8,10.34,82,3,1985,"yes","yes","yes","Bogenh","top","yes","yes"
"1336",529.46,4.77,111,4,1918,"no","yes","no","Au-Haid","normal","no","no"
"1337",897.98,11.51,78,3,1992,"no","yes","yes","Ram-Per","normal","no","yes"
"1338",634.21,9.47,67,3,1966,"no","yes","yes","Pas-Obmenz","normal","no","yes"
"1339",401.89,11.16,36,1,1957.5,"no","yes","yes","Pas-Obmenz","good","no","yes"
"1340",549.2,9.15,60,2,1971,"no","yes","yes","Au-Lo-La","normal","no","yes"
"1341",111.97,2.6,43,1,1973,"no","yes","yes","Ram-Per","normal","no","yes"
"1342",348,10.24,34,1,1966,"no","yes","yes","Ugies-Har","normal","no","yes"
"1343",746.5,9.82,76,3,1997,"yes","yes","yes","Ugies-Har","top","no","yes"
"1344",446.26,9.3,48,2,1983,"no","no","yes","Bogenh","good","no","yes"
"1345",585.03,8.01,73,2,1966,"no","yes","yes","SchwWest","normal","no","yes"
"1346",538.17,4.89,110,5,1957,"yes","no","yes","Obgies","normal","no","yes"
"1347",556.43,7.73,72,3,1973,"no","yes","yes","BamLaim","normal","no","yes"
"1348",571.6,11.67,49,2,1984,"no","yes","yes","Ugies-Har","top","no","yes"
"1349",1155.54,12.43,93,3,2000,"no","yes","yes","Bogenh","good","no","yes"
"1350",963.1,11.47,84,3,1970,"no","yes","yes","Bogenh","top","no","yes"
"1351",319.56,10.65,30,1,1968,"no","yes","yes","Bogenh","normal","no","yes"
"1352",538.62,10.36,52,2,1918,"no","yes","yes","Bogenh","good","no","yes"
"1353",502.31,6.88,73,3,1967,"no","no","yes","Bogenh","normal","no","yes"
"1354",444.65,5.23,85,4,1966,"yes","no","yes","Bogenh","normal","no","yes"
"1355",603.34,7.64,79,3,1986,"no","yes","yes","Bogenh","good","no","yes"
"1356",777.17,10.95,71,3,1972,"no","yes","yes","Ugies-Har","normal","yes","yes"
"1357",640.86,10.34,62,4,1948,"no","yes","yes","Ugies-Har","normal","no","yes"
"1358",466.58,7.53,62,2,1957.5,"no","no","yes","Ugies-Har","good","no","yes"
"1359",271.17,2.92,93,4,1972,"no","yes","yes","Obgies","normal","no","yes"
"1360",463,6.26,74,4,1967,"no","yes","yes","Ugies-Har","normal","no","yes"
"1361",753.02,6.28,120,5,1918,"no","no","yes","Au-Haid","normal","no","yes"
"1362",602.61,10.04,60,2,1957,"no","yes","yes","Maxvor","good","yes","yes"
"1363",373.34,12.87,29,1,1972,"no","yes","yes","SchwWest","good","no","yes"
"1364",1101.85,10.02,110,4,1957.5,"no","yes","yes","Maxvor","good","no","yes"
"1365",317.62,6.48,49,2,1960,"no","no","yes","Maxvor","good","no","yes"
"1366",900.65,10.85,83,3,1985,"no","yes","yes","Lud-Isar","good","no","yes"
"1367",377.87,5.56,68,3,1918,"no","no","no","Lud-Isar","good","no","yes"
"1368",924.55,7.7,120,3,1918,"no","no","yes","Lud-Isar","good","no","yes"
"1369",562.43,10.42,54,2,1991,"no","yes","yes","Obgies","normal","yes","yes"
"1370",485.74,10.79,45,2,1966,"no","yes","yes","Au-Haid","good","no","yes"
"1371",314.09,11.22,28,1,1918,"no","no","no","Obgies","normal","no","no"
"1372",493.41,5.09,97,4,1924,"no","no","yes","Moos","normal","no","yes"
"1373",222.41,4.45,50,2,1957,"no","yes","yes","Neuh-Nymp","top","no","yes"
"1374",1532.99,8.81,174,3,1918,"no","yes","yes","SchwWest","good","no","yes"
"1375",493.13,4.52,109,3,1924,"no","no","yes","SchwWest","good","no","yes"
"1376",351.86,3.82,92,4,1948,"no","no","no","Schwab-Frei","good","no","no"
"1377",485.74,9.71,50,2,1957,"no","yes","yes","Ram-Per","normal","no","yes"
"1378",511.3,9.65,53,2,1992,"no","yes","yes","Send","normal","yes","yes"
"1379",552.2,12.27,45,2,1992,"no","yes","yes","Send","normal","no","yes"
"1380",455.05,7.11,64,3,1960,"no","yes","yes","Laim","normal","no","yes"
"1381",271.9,9.06,30,1,1970,"no","yes","yes","Send-West","normal","no","yes"
"1382",385.6,7.01,55,2,1948,"no","yes","yes","Mil-AmH","normal","no","yes"
"1383",265.88,13.29,20,1,1972,"no","yes","yes","Maxvor","good","no","yes"
"1384",899.89,10.97,82,3,1918,"no","yes","yes","Send","normal","no","yes"
"1385",473.64,4.39,108,5,1957.5,"no","no","yes","Mil-AmH","normal","no","yes"
"1386",128.9,4.3,30,1,1966,"no","yes","yes","Feld-Has","normal","no","yes"
"1387",388.92,3.11,125,5,1918,"no","yes","no","Lud-Isar","normal","no","no"
"1388",1136.95,9.1,125,4,1918,"no","yes","yes","SchwWest","good","no","yes"
"1389",747.73,7.4,101,3,1918,"yes","yes","yes","Lud-Isar","good","no","yes"
"1390",248.34,2.73,91,3,1918,"no","yes","no","Lud-Isar","good","no","no"
"1391",789.56,9.75,81,3,1948,"no","yes","yes","Schwab-Frei","good","yes","yes"
"1392",893.25,12.24,73,2,1918,"no","yes","yes","SchwWest","good","no","yes"
"1393",405.6,6.44,63,2,1957,"no","yes","yes","Lud-Isar","good","no","yes"
"1394",458.85,9.76,47,1,1981,"no","yes","yes","Send-West","good","no","yes"
"1395",536.86,11.42,47,2,1957,"no","yes","yes","Alt-Le","normal","no","yes"
"1396",373.47,7.05,53,1,1918,"no","yes","no","Schwab-Frei","good","no","yes"
"1397",388.81,9.72,40,2,1957,"no","yes","no","Alt-Le","normal","no","yes"
"1398",916.25,9.96,92,4,1948,"no","yes","yes","Au-Haid","normal","no","yes"
"1399",345.29,5.95,58,2,1918,"no","yes","yes","BamLaim","normal","no","yes"
"1400",549.68,7.53,73,2,1980,"no","yes","yes","BamLaim","normal","no","yes"
"1401",290.71,4.15,70,2,1939,"no","yes","no","Maxvor","good","no","yes"
"1402",426.46,12.54,34,1,1983,"no","no","yes","Schwab-Frei","good","no","yes"
"1403",434.68,9.88,44,1,1973,"no","yes","yes","Schwab-Frei","good","no","yes"
"1404",335.21,6.98,48,2,1966,"no","no","yes","Send-West","normal","no","yes"
"1405",309,5.33,58,2,1957,"no","no","no","Send-West","normal","no","yes"
"1406",346.67,6.67,52,2,1960,"no","no","yes","Send-West","normal","no","yes"
"1407",423.45,6.83,62,2,1983,"no","yes","yes","Send-West","normal","no","yes"
"1408",765.77,7.51,102,3,1957,"no","yes","no","Lud-Isar","normal","no","yes"
"1409",403.92,8.42,48,1,1972,"no","yes","yes","Schwanth","normal","no","yes"
"1410",474.76,4.65,102,3,1918,"no","yes","no","Lud-Isar","normal","no","yes"
"1411",602.23,9.87,61,2,1918,"no","yes","yes","Lud-Isar","normal","no","yes"
"1412",323.3,11.15,29,1,1980,"no","no","yes","Au-Haid","normal","no","yes"
"1413",511.6,6.91,74,3,1957,"no","yes","yes","Bogenh","good","no","yes"
"1414",98.85,2.3,43,2,1948,"no","no","no","Bogenh","normal","no","yes"
"1415",591.24,7.88,75,3,1969,"no","no","yes","Ram-Per","normal","no","yes"
"1416",518.51,12.06,43,2,1992,"no","yes","yes","Bogenh","normal","no","yes"
"1417",522.03,6.53,80,3,1966,"no","yes","yes","Laim","normal","no","yes"
"1418",373.37,9.33,40,2,1918,"no","no","no","Laim","normal","no","yes"
"1419",781.05,11.16,70,3,1974,"yes","no","yes","Laim","normal","yes","yes"
"1420",296.75,3.96,75,2,1918,"no","no","no","Lud-Isar","normal","no","yes"
"1421",1068.13,13.69,78,3,1998.5,"no","yes","yes","Lud-Isar","good","no","yes"
"1422",266.26,7.01,38,2,1948,"no","yes","yes","Mil-AmH","normal","no","yes"
"1423",483,10.73,45,2,1924,"no","yes","yes","Schwab-Frei","normal","no","yes"
"1424",569,13.23,43,2,1960,"no","yes","yes","Mil-AmH","normal","no","yes"
"1425",555.34,9.57,58,2,1966,"no","yes","yes","Mil-AmH","normal","no","yes"
"1426",307.53,11.39,27,1,1985,"no","yes","yes","Mil-AmH","normal","no","yes"
"1427",294.05,8.91,33,1,1972,"no","yes","yes","Mil-AmH","normal","no","yes"
"1428",301.09,4.63,65,3,1966,"no","yes","yes","Mil-AmH","normal","no","yes"
"1429",741.39,6.86,108,4,1969,"no","yes","yes","Au-Lo-La","normal","no","yes"
"1430",625.69,8.46,74,3,1972,"yes","yes","yes","Pas-Obmenz","good","yes","yes"
"1431",521.52,8.28,63,2,1974,"no","yes","yes","Had","good","no","yes"
"1432",408.21,10.47,39,1,1975,"no","yes","yes","Had","good","no","yes"
"1433",620.26,7.85,79,3,1974,"no","yes","yes","Send-West","good","no","yes"
"1434",449.97,7.5,60,2,1966,"no","yes","yes","Had","good","yes","yes"
"1435",284.94,10.96,26,1,1918,"no","yes","yes","Schwanth","normal","no","yes"
"1436",608.45,9.08,67,3,1973,"no","yes","yes","Schwanth","normal","no","yes"
"1437",567.25,9.78,58,2,1918,"no","yes","no","Schwanth","normal","no","yes"
"1438",356.16,7.42,48,3,1918,"no","yes","yes","Schwanth","normal","no","yes"
"1439",621.23,10.02,62,3,1957.5,"no","yes","yes","Neuh-Nymp","good","no","yes"
"1440",611.62,11.33,54,2,1980,"yes","yes","yes","Lud-Isar","good","no","yes"
"1441",689.78,6.76,102,3,1918,"no","yes","yes","Lud-Isar","normal","no","yes"
"1442",339.62,6.41,53,2,1948,"no","yes","yes","Laim","normal","no","yes"
"1443",617.27,9.8,63,2,1996,"no","yes","yes","Laim","normal","yes","yes"
"1444",644.84,7.5,86,3,1970,"no","yes","yes","Send-West","normal","no","yes"
"1445",383.26,11.98,32,1,1960,"no","yes","yes","Send-West","normal","no","yes"
"1446",297.76,4.88,61,2,1960,"no","yes","yes","Send-West","normal","no","yes"
"1447",290.2,7.84,37,1,1967,"no","yes","yes","Send-West","normal","no","yes"
"1448",569.47,8.25,69,3,1960,"no","yes","yes","Send-West","normal","no","yes"
"1449",454.09,10.32,44,2,1960,"no","yes","yes","Send","normal","no","yes"
"1450",265.02,6.16,43,2,1960,"no","yes","yes","Obgies","normal","no","yes"
"1451",670.99,12.2,55,2,1986,"no","yes","yes","Ugies-Har","good","no","yes"
"1452",444.29,7.28,61,2,1957,"no","yes","yes","Lud-Isar","good","no","yes"
"1453",710.71,9,79,2,1918,"yes","yes","yes","Neuh-Nymp","good","no","yes"
"1454",282.95,4.04,70,2,1918,"no","no","yes","Lud-Isar","good","no","yes"
"1455",588,9.8,60,2,1918,"no","yes","yes","Neuh-Nymp","normal","no","yes"
"1456",1380.51,13.27,104,3,1918,"yes","yes","yes","Neuh-Nymp","good","yes","yes"
"1457",1068.64,11.87,90,4,1977,"no","yes","yes","Neuh-Nymp","good","yes","yes"
"1458",383.47,9.83,39,2,1957.5,"no","yes","yes","Ram-Per","normal","no","yes"
"1459",221.94,2.77,80,3,1918,"no","yes","yes","Au-Haid","normal","no","yes"
"1460",706.24,11.04,64,2,1918,"no","yes","yes","Au-Haid","good","no","yes"
"1461",612.21,6.8,90,4,1918,"no","yes","no","Au-Haid","good","no","yes"
"1462",613.56,11.16,55,2,1918,"no","yes","yes","Au-Haid","good","no","yes"
"1463",470.4,5.41,87,4,1918,"no","yes","yes","Au-Haid","good","no","yes"
"1464",869.21,9.35,93,4,1918,"no","yes","yes","Send","normal","yes","yes"
"1465",713.01,8.7,82,3,1998,"no","yes","yes","Au-Haid","normal","no","yes"
"1466",475.5,10.57,45,2,1918,"no","yes","yes","Au-Haid","good","no","yes"
"1467",388.59,11.43,34,1,1966,"no","yes","yes","Au-Haid","good","no","yes"
"1468",346.69,4.5,77,3,1957,"no","no","yes","Ram-Per","normal","no","yes"
"1469",765,12.75,60,3,1998.5,"no","yes","yes","BamLaim","good","no","yes"
"1470",741.39,12.36,60,2,1998,"no","yes","yes","Trud-Rie","good","no","yes"
"1471",392.67,6.77,58,2,1972,"no","yes","yes","Trud-Rie","normal","no","yes"
"1472",444.84,10.35,43,2,1996,"no","yes","yes","BamLaim","good","no","yes"
"1473",791.86,10.7,74,2,1993,"yes","yes","yes","Trud-Rie","good","no","yes"
"1474",554,8.27,67,3,1957,"no","no","yes","Bogenh","normal","no","yes"
"1475",770.34,7,110,4,1982,"yes","yes","yes","Au-Haid","normal","no","yes"
"1476",489.89,9.24,53,2,1998.5,"yes","yes","yes","Trud-Rie","normal","no","yes"
"1477",104.14,1.47,71,2,1948,"no","yes","no","Au-Haid","normal","no","no"
"1478",611.87,11.33,54,2,1972,"no","yes","yes","Moos","normal","yes","yes"
"1479",444.84,7.54,59,2,1957,"no","yes","yes","Feld-Has","normal","no","yes"
"1480",730.72,9.74,75,3,1981,"no","yes","yes","Moos","normal","no","yes"
"1481",412.21,6.65,62,2,1918,"no","yes","yes","Neuh-Nymp","good","no","yes"
"1482",1482.77,13.73,108,3,1918,"no","yes","yes","SchwWest","good","no","yes"
"1483",646.63,8.98,72,3,1971,"no","yes","yes","SchwWest","normal","no","yes"
"1484",273.92,9.78,28,1,1960,"no","yes","yes","Schwanth","normal","no","yes"
"1485",325.85,9.58,34,1,1957,"no","yes","yes","Lud-Isar","normal","no","yes"
"1486",894.2,8.52,105,4,1918,"yes","yes","yes","Lud-Isar","normal","no","yes"
"1487",649.55,8.12,80,3,1918,"no","yes","yes","Schwanth","normal","no","yes"
"1488",895,9.52,94,3,1918,"no","no","no","Lud-Isar","normal","no","yes"
"1489",431.54,8.14,53,2,1918,"no","yes","yes","Lud-Isar","normal","no","yes"
"1490",508.85,7.95,64,2,1966,"no","no","yes","Maxvor","good","no","yes"
"1491",603.33,10.77,56,2,1957,"no","yes","yes","Alt-Le","good","no","yes"
"1492",1088.36,10.37,105,3,1918,"yes","yes","no","Maxvor","normal","no","yes"
"1493",516.29,6.22,83,3,1969,"no","no","yes","Neuh-Nymp","good","no","yes"
"1494",383.48,10.36,37,1,1973,"no","yes","yes","Neuh-Nymp","normal","no","yes"
"1495",434.61,12.42,35,2,1966,"no","no","yes","Neuh-Nymp","normal","no","yes"
"1496",307.81,4.46,69,2,1957,"no","no","no","Neuh-Nymp","good","no","no"
"1497",175.25,6.26,28,1,1960,"no","no","yes","Neuh-Nymp","good","no","yes"
"1498",547.92,8.43,65,3,1993,"no","yes","yes","Neuh-Nymp","good","no","yes"
"1499",313.06,8.94,35,2,1918,"no","no","yes","Th-Ob-Fo-Fu-So","good","no","yes"
"1500",424,6.63,64,3,1957.5,"no","yes","yes","Th-Ob-Fo-Fu-So","normal","no","yes"
"1501",747.68,9.35,80,3,1996,"no","yes","yes","Th-Ob-Fo-Fu-So","good","no","yes"
"1502",672.21,8,84,3,1974,"no","yes","yes","Pas-Obmenz","normal","no","yes"
"1503",118.09,3.94,30,1,1966,"no","no","yes","Au-Lo-La","normal","no","yes"
"1504",336,11.2,30,1,1948,"no","yes","yes","Send","normal","no","yes"
"1505",522.08,6.45,81,3,1957,"no","yes","yes","Send","normal","no","yes"
"1506",577.78,12.04,48,2,1984,"no","no","yes","Ram-Per","normal","no","yes"
"1507",495.96,10.12,49,2,1957,"no","yes","yes","Au-Haid","good","no","yes"
"1508",506.19,8.73,58,2,1969,"no","yes","yes","Ugies-Har","normal","no","yes"
"1509",261.38,3.96,66,3,1918,"no","yes","no","Au-Haid","normal","no","yes"
"1510",1342.17,10.32,130,4,1918,"yes","yes","yes","Au-Haid","normal","no","yes"
"1511",227.91,4.56,50,2,1918,"no","yes","no","Au-Haid","normal","no","no"
"1512",501.7,6.43,78,2,1957,"no","no","yes","SchwWest","good","no","yes"
"1513",401.86,20.09,20,1,1966,"no","yes","yes","Maxvor","good","no","yes"
"1514",480.61,10.23,47,1,1993,"no","yes","yes","SchwWest","good","no","yes"
"1515",1138.17,10.07,113,4,1918,"yes","yes","yes","SchwWest","good","yes","yes"
"1516",301.15,9.13,33,1,1960,"no","yes","yes","Au-Haid","normal","no","yes"
"1517",901.6,9.02,100,3,1957,"no","yes","yes","Au-Haid","normal","no","yes"
"1518",879.66,12.22,72,2,1988,"no","no","yes","Th-Ob-Fo-Fu-So","top","no","yes"
"1519",398.27,7.97,50,2,1966,"no","no","yes","Th-Ob-Fo-Fu-So","normal","no","yes"
"1520",383.48,10.09,38,1,1918,"no","yes","yes","Obgies","normal","no","yes"
"1521",321.48,10.05,32,1,1973,"no","yes","yes","Obgies","normal","no","yes"
"1522",501.08,9.83,51,2,1957,"no","yes","yes","Laim","normal","no","yes"
"1523",611.48,7.74,79,3,1966,"no","no","yes","Had","normal","no","yes"
"1524",284.37,3.06,93,4,1957,"yes","yes","no","Laim","normal","no","yes"
"1525",471.99,9.83,48,2,1960,"no","yes","yes","Mil-AmH","normal","no","yes"
"1526",373.34,8.89,42,1,1970,"no","no","yes","Had","good","no","yes"
"1527",249.93,3.57,70,3,1968,"no","yes","yes","Send-West","normal","no","yes"
"1528",545.73,6.35,86,4,1974,"no","yes","yes","Had","normal","no","yes"
"1529",400.44,5.41,74,3,1966,"no","yes","yes","Ugies-Har","normal","no","yes"
"1530",613.56,9.44,65,3,1957,"no","yes","yes","Au-Haid","normal","no","yes"
"1531",524.85,9.05,58,2,1987,"no","yes","yes","Ugies-Har","normal","no","yes"
"1532",1062.18,10.62,100,3,1918,"no","yes","yes","Lud-Isar","normal","no","yes"
"1533",746.5,11.14,67,3,1957,"yes","yes","yes","Maxvor","good","no","yes"
"1534",430.06,7.96,54,1,1918,"no","yes","no","Lud-Isar","normal","no","yes"
"1535",541.98,7.53,72,3,1960,"no","yes","yes","Send-West","normal","no","yes"
"1536",546.4,9.76,56,2,1960,"no","yes","yes","Send-West","normal","no","yes"
"1537",431.15,8.45,51,2,1960,"no","no","yes","Trud-Rie","good","no","yes"
"1538",945.91,7.51,126,4,1973,"yes","yes","yes","Bogenh","normal","no","yes"
"1539",710.87,8.36,85,3,1999,"no","yes","yes","Bogenh","normal","yes","yes"
"1540",518.87,14.82,35,2,1983,"no","no","yes","BamLaim","good","no","yes"
"1541",390.74,8.31,47,2,1957,"no","yes","yes","Pas-Obmenz","good","no","yes"
"1542",440.85,5.13,86,4,1957,"no","yes","yes","Pas-Obmenz","good","no","yes"
"1543",396.67,5.59,71,3,1969,"no","yes","yes","Au-Lo-La","normal","no","yes"
"1544",322.12,10.74,30,1,1972,"no","yes","yes","Au-Haid","normal","no","yes"
"1545",588,8.4,70,2,1984,"no","yes","yes","Ram-Per","normal","yes","yes"
"1546",398.64,11.72,34,1,1966,"no","yes","yes","Au-Haid","good","no","yes"
"1547",562.43,10.23,55,3,1957.5,"no","yes","yes","Schwanth","normal","no","yes"
"1548",577.86,5.67,102,3,1918,"no","no","yes","Schwanth","normal","no","yes"
"1549",798.42,8.32,96,3,1918,"no","yes","yes","Schwanth","normal","no","yes"
"1550",919.3,7.93,116,4,1918,"no","yes","yes","Schwanth","normal","no","yes"
"1551",567.54,11.35,50,2,1998.5,"no","yes","yes","Send","good","no","yes"
"1552",509.39,9.8,52,2,1957,"no","yes","yes","Maxvor","normal","no","yes"
"1553",443.6,3.17,140,5,1918,"no","yes","no","Maxvor","normal","no","no"
"1554",767.47,9.71,79,2,1957,"no","no","yes","SchwWest","good","no","yes"
"1555",465.28,10.11,46,1,1975,"no","yes","yes","SchwWest","good","no","yes"
"1556",1459.49,8.74,167,4,1918,"yes","yes","yes","Schwab-Frei","good","no","yes"
"1557",197.44,4.7,42,1,1924,"no","no","yes","Neuh-Nymp","good","no","yes"
"1558",375.7,7.23,52,2,1918,"no","yes","yes","Neuh-Nymp","good","no","yes"
"1559",717.13,8.75,82,3,1970,"no","yes","yes","Neuh-Nymp","normal","no","yes"
"1560",255.57,5.11,50,2,1918,"no","yes","no","Neuh-Nymp","normal","no","no"
"1561",282.24,6.14,46,2,1924,"no","yes","yes","Neuh-Nymp","normal","no","yes"
"1562",776.99,6.32,123,4,1918,"no","yes","yes","Schwanth","normal","no","yes"
"1563",828.19,9.98,83,3,1918,"no","yes","yes","Neuh-Nymp","normal","no","yes"
"1564",457.57,5.08,90,4,1967,"no","yes","yes","Neuh-Nymp","normal","no","yes"
"1565",1196.44,17.09,70,2,1960,"yes","yes","yes","Bogenh","top","yes","yes"
"1566",588,10.32,57,2,1966,"no","yes","yes","SchwWest","normal","no","yes"
"1567",253.92,7.69,33,2,1957,"no","yes","yes","Schwab-Frei","normal","no","yes"
"1568",1048.17,10.48,100,4,1990,"yes","yes","yes","Schwab-Frei","normal","no","yes"
"1569",396.7,7.08,56,2,1966,"no","yes","yes","SchwWest","normal","no","yes"
"1570",596.53,10.65,56,2,1966,"no","yes","yes","SchwWest","normal","no","yes"
"1571",769.51,9.62,80,3,1957,"no","yes","no","Maxvor","good","yes","yes"
"1572",250.54,11.93,21,1,1966,"no","yes","yes","Maxvor","good","no","yes"
"1573",296.78,9.89,30,1,1957,"no","yes","yes","Maxvor","good","no","yes"
"1574",423.26,5.29,80,3,1918,"no","yes","yes","SchwWest","good","no","yes"
"1575",685.91,8.57,80,3,1918,"no","yes","yes","Schwab-Frei","normal","no","yes"
"1576",319.84,6.27,51,2,1957,"no","no","yes","Send","normal","no","yes"
"1577",412.61,9.38,44,2,1957.5,"no","yes","no","Send","normal","no","yes"
"1578",513.12,10.26,50,2,1966,"no","no","yes","Send-West","normal","no","yes"
"1579",638.89,6.39,100,4,1918,"no","yes","yes","Send","normal","no","yes"
"1580",869.21,10.23,85,3,1957,"no","yes","yes","Alt-Le","normal","no","yes"
"1581",496.99,10.8,46,2,1996,"no","yes","yes","Moos","normal","no","yes"
"1582",475.5,5.4,88,4,1970,"no","yes","yes","Laim","normal","no","yes"
"1583",649.5,9.28,70,3,1974,"no","yes","yes","Laim","normal","no","yes"
"1584",295.72,7.78,38,1,1969,"no","yes","yes","Th-Ob-Fo-Fu-So","normal","no","yes"
"1585",495.97,9.72,51,2,1973,"yes","yes","yes","Th-Ob-Fo-Fu-So","good","no","yes"
"1586",461.54,5.63,82,3,1970,"no","yes","yes","Th-Ob-Fo-Fu-So","normal","no","yes"
"1587",435.61,9.27,47,2,1966,"no","yes","yes","Th-Ob-Fo-Fu-So","normal","no","yes"
"1588",875.73,8.76,100,4,1966,"no","yes","yes","Th-Ob-Fo-Fu-So","good","no","yes"
"1589",449.73,6.25,72,3,1969,"no","yes","yes","Bogenh","normal","no","yes"
"1590",373.11,9.33,40,2,1969,"no","yes","yes","Bogenh","normal","no","yes"
"1591",661.61,9.32,71,2,1983,"no","yes","yes","Trud-Rie","top","no","yes"
"1592",261.28,5.33,49,2,1957,"no","yes","yes","Obgies","normal","no","yes"
"1593",644.23,8.26,78,3,1970,"no","yes","yes","Obgies","normal","no","yes"
"1594",470,10.44,45,2,1966,"no","yes","yes","Obgies","normal","no","yes"
"1595",499.75,9.43,53,2,1966,"no","no","yes","Obgies","normal","no","yes"
"1596",570.9,7.82,73,3,1966,"no","yes","yes","Schwab-Frei","normal","no","yes"
"1597",818.08,7.94,103,4,1967,"no","yes","yes","SchwWest","normal","no","yes"
"1598",387.69,7.75,50,2,1957.5,"no","no","yes","Ram-Per","normal","no","yes"
"1599",426.06,6.66,64,2,1966,"no","no","yes","Ram-Per","normal","no","yes"
"1600",564.6,7.24,78,2,1984,"no","yes","yes","Ram-Per","good","no","yes"
"1601",801.09,9.1,88,3,1998.5,"yes","yes","yes","Lud-Isar","good","no","yes"
"1602",509.26,8.21,62,3,1966,"no","yes","yes","Neuh-Nymp","good","no","yes"
"1603",731.16,9.14,80,3,1972,"yes","yes","yes","Moos","normal","no","yes"
"1604",839.89,12.92,65,2,1973,"yes","yes","yes","Neuh-Nymp","good","no","yes"
"1605",445.41,8.25,54,3,1948,"no","yes","yes","Maxvor","good","no","yes"
"1606",273.75,10.95,25,1,1957,"no","yes","yes","Maxvor","good","no","yes"
"1607",314.45,9.83,32,1,1957,"no","yes","yes","SchwWest","good","no","yes"
"1608",935.55,6.04,155,5,1918,"yes","no","yes","Lud-Isar","good","no","yes"
"1609",356.08,5.09,70,2,1918,"no","yes","yes","Lud-Isar","good","no","yes"
"1610",472.74,5.91,80,3,1918,"no","no","no","Lud-Isar","good","no","yes"
